"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.1.78.264A",1,1,"78","264A",-16.36916752,-71.52621716
"1.1.78.265C",1,1,"78","265C",-16.36926942,-71.52627476
"1.1.78.265B",1,1,"78","265B",-16.36926942,-71.52627476
"1.1.78.268A",1,1,"78","268A",-16.36953748,-71.52645428
"1.1.78.269A",1,1,"78","269A",-16.36939424,-71.52669044
"1.1.78.273A",1,1,"78","273A",-16.36901881,-71.52646745
"1.1.78.321A",1,1,"78","321A",-16.37013075,-71.5265911
"1.1.78.328A",1,1,"78","328A",-16.36968857,-71.52625617
"1.1.78.344A",1,1,"78","344A",-16.37058674,-71.52721882
"1.1.78.369A",1,1,"78","369A",-16.37102447,-71.52758658
"1.1.78.402A",1,1,"78","402A",-16.37135193,-71.5275388
"1.1.78.404A",1,1,"78","404A",-16.37156797,-71.52766621
"1.1.78.418A",1,1,"78","418A",-16.3732224,-71.52898544
"1.1.78.422A",1,1,"78","422A",-16.37276705,-71.52897061
"1.1.78.423A",1,1,"78","423A",-16.37263275,-71.52894553
"1.1.78.429A",1,1,"78","429A",-16.3718813,-71.52926638
"1.1.78.430A",1,1,"78","430A",-16.37168471,-71.52898369
"1.1.78.447A",1,1,"78","447A",-16.37155898,-71.52861547
"1.1.78.455A",1,1,"78","455A",-16.3712551,-71.52935214
"1.1.78.46A",1,1,"78","46A",-16.37126139,-71.52666219
"1.1.78.467A",1,1,"78","467A",-16.37057475,-71.52888782
"1.1.78.49A",1,1,"78","49A",-16.37061167,-71.52618697
"1.1.78.509A",1,1,"78","509A",-16.3702147,-71.52874028
"1.1.78.516A",1,1,"78","516A",-16.36996789,-71.52784692
"1.1.78.522A",1,1,"78","522A",-16.37038115,-71.52778947
"1.1.78.529A",1,1,"78","529A",-16.37074026,-71.52804897
"1.1.78.53A",1,1,"78","53A",-16.37022851,-71.52587309
"1.1.78.538A",1,1,"78","538A",-16.37031644,-71.52813787
"1.1.78.541A",1,1,"78","541A",-16.37006032,-71.52791664
"1.1.78.560A",1,1,"78","560A",-16.36925439,-71.5269823
"1.1.78.571A",1,1,"78","571A",-16.36846673,-71.52681589
"1.1.78.575A",1,1,"78","575A",-16.36809853,-71.52657968
"1.1.78.589A",1,1,"78","589A",-16.36917128,-71.52691556
"1.1.78.592A",1,1,"78","592A",-16.3679747,-71.52634951
"1.1.7.86A",1,1,"7","86A",-16.38039034,-71.52475257
"1.1.78.611A",1,1,"78","611A",-16.36694323,-71.5253577
"1.1.78.614A",1,1,"78","614A",-16.36717911,-71.52554081
"1.1.78.651A",1,1,"78","651A",-16.36637357,-71.52497834
"1.1.79.130A",1,1,"79","130A",-16.36607203,-71.52353201
"1.1.79.145B",1,1,"79","145B",-16.36579051,-71.52275219
"1.1.79.145A",1,1,"79","145A",-16.36579051,-71.52275219
"1.1.79.172A",1,1,"79","172A",-16.36495733,-71.52242286
"1.1.79.187B",1,1,"79","187B",-16.36502011,-71.52306499
"1.1.79.189A",1,1,"79","189A",-16.36477142,-71.52312801
"1.1.79.195A",1,1,"79","195A",-16.36437424,-71.52259598
"1.1.79.94B",1,1,"79","94B",-16.36492899,-71.52342163
"1.1.79.94A",1,1,"79","94A",-16.36492899,-71.52342163
"1.1.81.127A",1,1,"81","127A",-16.36673378,-71.52627203
"1.1.81.129B",1,1,"81","129B",-16.36661124,-71.52615856
"1.1.81.129A",1,1,"81","129A",-16.36661124,-71.52615856
"1.1.81.134A",1,1,"81","134A",-16.36589651,-71.52566134
"1.1.81.154A",1,1,"81","154A",-16.36614177,-71.52551375
"1.1.81.168A",1,1,"81","168A",-16.3653781,-71.52588263
"1.1.8.121A",1,1,"8","121A",-16.37857595,-71.52375664
"1.1.81.22A",1,1,"81","22A",-16.36795978,-71.52815355
"1.1.8.123B",1,1,"8","123B",-16.37864778,-71.52362662
"1.1.8.123A",1,1,"8","123A",-16.37864778,-71.52362662
"1.1.8.123C",1,1,"8","123C",-16.37864778,-71.52362662
"1.1.8.125B",1,1,"8","125B",-16.37870723,-71.52348953
"1.1.8.125A",1,1,"8","125A",-16.37870723,-71.52348953
"1.1.81.27B",1,1,"81","27B",-16.3680592,-71.52856678
"1.1.8.130A",1,1,"8","130A",-16.37884552,-71.52314039
"1.1.81.45A",1,1,"81","45A",-16.36714656,-71.52763493
"1.1.81.61A",1,1,"81","61A",-16.36680358,-71.52744338
"1.1.81.7A",1,1,"81","7A",-16.36847915,-71.52787887
"1.1.81.91B",1,1,"81","91B",-16.36641753,-71.52601205
"1.1.81.91A",1,1,"81","91A",-16.36641753,-71.52601205
"1.1.82.11A",1,1,"82","11A",-16.37006908,-71.53016441
"1.1.82.21A",1,1,"82","21A",-16.3701413,-71.52982623
"1.1.82.23A",1,1,"82","23A",-16.37035288,-71.52989113
"1.1.82.26A",1,1,"82","26A",-16.36988699,-71.53063311
"1.1.82.5A",1,1,"82","5A",-16.37046486,-71.53011258
"1.1.82.54C",1,1,"82","54C",-16.36987826,-71.53039861
"1.1.82.54A",1,1,"82","54A",-16.36987826,-71.53039861
"1.1.82.54B",1,1,"82","54B",-16.36987826,-71.53039861
"1.1.82.66A",1,1,"82","66A",-16.36855567,-71.52891676
"1.1.82.7A",1,1,"82","7A",-16.37033092,-71.53023434
"1.1.82.81B",1,1,"82","81B",-16.36850881,-71.52852263
"1.1.82.81A",1,1,"82","81A",-16.36850881,-71.52852263
"1.1.82.81C",1,1,"82","81C",-16.36850881,-71.52852263
"1.1.82.88A",1,1,"82","88A",-16.36961905,-71.52922984
"1.1.82.89A",1,1,"82","89A",-16.36999749,-71.52951532
"1.1.83.1A",1,1,"83","1A",-16.3727891,-71.52933697
"1.1.83.14A",1,1,"83","14A",-16.37158655,-71.53021914
"1.1.8.33A",1,1,"8","33A",-16.37831219,-71.52334254
"1.1.8.35A",1,1,"8","35A",-16.37819635,-71.52326454
"1.1.83.9A",1,1,"83","9A",-16.37184351,-71.52959642
"1.28.5.130A",1,28,"5","130A",-16.547581653944,-71.4741686926492
"1.28.5.22A",1,28,"5","22A",-16.5484926814619,-71.4730887063527
"1.3.20.1A",1,3,"20","1A",-16.3822865117976,-71.5424254714276
"1.3.20.22A",1,3,"20","22A",-16.3822044981147,-71.5419559100873
"1.3.20.58A",1,3,"20","58A",-16.3810509066308,-71.5417835913497
"1.3.20.69A",1,3,"20","69A",-16.3812968500432,-71.5422143070751
"1.3.34.102A",1,3,"34","102A",-16.3716002536982,-71.5375990831853
"1.3.34.103A",1,3,"34","103A",-16.3717198358671,-71.5375196044172
"1.3.34.12A",1,3,"34","12A",-16.3739465820288,-71.5373002906425
"1.3.34.12B",1,3,"34","12B",-16.3739465820288,-71.5373002906425
"1.3.34.121A",1,3,"34","121A",-16.3709896367886,-71.5378686323035
"1.3.34.147A",1,3,"34","147A",-16.3724869445617,-71.5382273714086
"1.3.34.147B",1,3,"34","147B",-16.3724869445617,-71.5382273714086
"1.3.34.148A",1,3,"34","148A",-16.3725677997199,-71.5382534554201
"1.3.34.15A",1,3,"34","15A",-16.3734210101742,-71.5373406913407
"1.3.34.155A",1,3,"34","155A",-16.3732074593489,-71.5384831047636
"1.3.34.165A",1,3,"34","165A",-16.3732919969893,-71.5399932913302
"1.3.34.20A",1,3,"34","20A",-16.372900406162,-71.5374704892073
"1.3.34.24A",1,3,"34","24A",-16.3728919935492,-71.5376493231917
"1.3.34.79A",1,3,"34","79A",-16.3721784507767,-71.5374898169258
"1.3.34.94A",1,3,"34","94A",-16.3710577997533,-71.5376948211318
"1.3.36.175A",1,3,"36","175A",-16.3640151314946,-71.5416166846927
"1.3.36.179A",1,3,"36","179A",-16.3637448548364,-71.5420000381522
"1.3.36.222A",1,3,"36","222A",-16.363227261657,-71.5429423688797
"1.3.36.245A",1,3,"36","245A",-16.3634033554117,-71.5433775743453
"1.3.36.253A",1,3,"36","253A",-16.3625757364292,-71.5431180341818
"1.3.36.262A",1,3,"36","262A",-16.3619569388117,-71.5432386368577
"1.3.36.276A",1,3,"36","276A",-16.3620303664898,-71.5417212657709
"1.3.36.280A",1,3,"36","280A",-16.3624322011178,-71.5418389569709
"1.3.36.293B",1,3,"36","293B",-16.3617318444463,-71.5413918358958
"1.3.36.293A",1,3,"36","293A",-16.3617318444463,-71.5413918358958
"1.3.36.30B",1,3,"36","30B",-16.3649747121426,-71.5425410272581
"1.3.36.30A",1,3,"36","30A",-16.3649747121426,-71.5425410272581
"1.3.36.333A",1,3,"36","333A",-16.3618864006683,-71.5410150969611
"1.3.36.350A",1,3,"36","350A",-16.3614502147424,-71.5407653866976
"1.3.36.355A",1,3,"36","355A",-16.3602705456009,-71.5410984473827
"1.3.36.356A",1,3,"36","356A",-16.3600898261471,-71.541096427014
"1.3.36.407A",1,3,"36","407A",-16.3608479099239,-71.5431481884529
"1.3.36.437A",1,3,"36","437A",-16.3596950995155,-71.5424604702008
"1.3.36.441A",1,3,"36","441A",-16.3592876255691,-71.5424116415157
"1.3.36.442A",1,3,"36","442A",-16.3591653841563,-71.5424434937967
"1.3.36.449A",1,3,"36","449A",-16.358792527688,-71.5415368406381
"1.3.36.464A",1,3,"36","464A",-16.3597224020817,-71.5411363692098
"1.3.36.476B",1,3,"36","476B",-16.3592261176603,-71.5410193644459
"1.3.36.476A",1,3,"36","476A",-16.3592261176603,-71.5410193644459
"1.3.36.502A",1,3,"36","502A",-16.3579315449005,-71.5419108907996
"1.3.36.510A",1,3,"36","510A",-16.3582441457479,-71.5414941716034
"1.3.36.531A",1,3,"36","531A",-16.3582620780443,-71.5429597240613
"1.3.36.544A",1,3,"36","544A",-16.3575255301706,-71.542877156222
"1.3.36.552A",1,3,"36","552A",-16.3566576559709,-71.5428418163993
"1.3.36.558A",1,3,"36","558A",-16.3567718521305,-71.5424759758193
"1.3.36.584A",1,3,"36","584A",-16.3575168915097,-71.5419998813473
"1.3.36.599B",1,3,"36","599B",-16.3573307630358,-71.5412394377555
"1.3.36.599A",1,3,"36","599A",-16.3573307630358,-71.5412394377555
"1.3.36.599C",1,3,"36","599C",-16.3573307630358,-71.5412394377555
"1.3.36.606A",1,3,"36","606A",-16.3557297466744,-71.5421044248545
"1.3.36.648A",1,3,"36","648A",-16.3554947020486,-71.5410415115428
"1.3.36.652A",1,3,"36","652A",-16.3558857792794,-71.541037233464
"1.3.36.653A",1,3,"36","653A",-16.3560229638855,-71.5410350962095
"1.3.36.657A",1,3,"36","657A",-16.3564938083355,-71.5409919966084
"1.3.36.659A",1,3,"36","659A",-16.3567122247685,-71.541016066856
"1.3.36.660A",1,3,"36","660A",-16.356802530788,-71.5409963658055
"1.3.36.664A",1,3,"36","664A",-16.3575501780031,-71.5406986756991
"1.3.36.675A",1,3,"36","675A",-16.3588585263049,-71.5407261403402
"1.3.36.690A",1,3,"36","690A",-16.3603416234574,-71.5406087557623
"1.3.36.698A",1,3,"36","698A",-16.3609551491617,-71.5403275190198
"1.3.36.70A",1,3,"36","70A",-16.3656791817483,-71.5417242561977
"1.3.36.707A",1,3,"36","707A",-16.3614773459778,-71.5405237500684
"1.3.36.716A",1,3,"36","716A",-16.3618808726573,-71.540195984907
"1.3.36.72A",1,3,"36","72A",-16.3653761927256,-71.5417580900239
"1.3.36.732A",1,3,"36","732A",-16.3622121414815,-71.5400526259889
"1.3.36.739A",1,3,"36","739A",-16.3626139680171,-71.5403259223035
"1.3.36.745A",1,3,"36","745A",-16.3625646069145,-71.5398189794609
"1.3.36.750A",1,3,"36","750A",-16.3629083554796,-71.5400848019851
"1.3.36.89A",1,3,"36","89A",-16.3647837412172,-71.5419103416362
"1.3.37.128A",1,3,"37","128A",-16.3655649564974,-71.5475723451212
"1.3.37.152A",1,3,"37","152A",-16.3646436285421,-71.5483973263484
"1.3.37.186A",1,3,"37","186A",-16.3640426293527,-71.5473400157253
"1.3.37.186B",1,3,"37","186B",-16.3640426293527,-71.5473400157253
"1.3.37.225A",1,3,"37","225A",-16.3646116274239,-71.5467278284518
"1.3.37.225B",1,3,"37","225B",-16.3646116274239,-71.5467278284518
"1.3.37.267A",1,3,"37","267A",-16.3647848417127,-71.5458345019425
"1.3.37.271A",1,3,"37","271A",-16.3651223749683,-71.5459895519688
"1.3.37.287A",1,3,"37","287A",-16.3643945215479,-71.5463846863376
"1.3.37.288A",1,3,"37","288A",-16.3645192958027,-71.5461912880761
"1.3.37.303A",1,3,"37","303A",-16.3652970896948,-71.5458914828271
"1.3.37.33A",1,3,"37","33A",-16.3646815265832,-71.543763244271
"1.3.37.33B",1,3,"37","33B",-16.3646815265832,-71.543763244271
"1.3.37.34A",1,3,"37","34A",-16.3647721888675,-71.5437783612112
"1.3.37.391A",1,3,"37","391A",-16.3654487383794,-71.5443195168763
"1.3.37.42A",1,3,"37","42A",-16.3658757547693,-71.5438535566918
"1.3.37.65A",1,3,"37","65A",-16.3662787014409,-71.5442741779562
"1.3.37.71A",1,3,"37","71A",-16.3663473027213,-71.54487244415
"1.3.37.90A",1,3,"37","90A",-16.36660434902,-71.544720429217
"1.3.39.1000A",1,3,"39","1000A",-16.3553442397379,-71.5459154419095
"1.3.39.1015A",1,3,"39","1015A",-16.3557589662831,-71.5459733014513
"1.3.39.1046A",1,3,"39","1046A",-16.3559206228666,-71.5467861875816
"1.3.39.1102A",1,3,"39","1102A",-16.3563621385204,-71.5470361190523
"1.3.39.1163A",1,3,"39","1163A",-16.3580334150386,-71.5466521525163
"1.3.39.1173A",1,3,"39","1173A",-16.3585476160834,-71.5466262388227
"1.3.39.1208A",1,3,"39","1208A",-16.358826928851,-71.5466986114056
"1.3.39.1234A",1,3,"39","1234A",-16.3597196793182,-71.547502319276
"1.3.39.1280A",1,3,"39","1280A",-16.3605208580468,-71.5484487719402
"1.3.39.1282A",1,3,"39","1282A",-16.3602372466218,-71.5485380933057
"1.3.39.1283A",1,3,"39","1283A",-16.3600533672526,-71.548516978569
"1.3.39.1288B",1,3,"39","1288B",-16.3598788382794,-71.5484341498197
"1.3.39.1288A",1,3,"39","1288A",-16.3598788382794,-71.5484341498197
"1.3.39.1356A",1,3,"39","1356A",-16.3573850466314,-71.5479289755483
"1.3.39.1358A",1,3,"39","1358A",-16.3572360209758,-71.547905282644
"1.3.39.1366A",1,3,"39","1366A",-16.3566929618962,-71.5477894526876
"1.3.39.175A",1,3,"39","175A",-16.3617237440837,-71.5475116090067
"1.3.39.181B",1,3,"39","181B",-16.3613226377484,-71.5473851451877
"1.3.39.19A",1,3,"39","19A",-16.3626830545088,-71.5438765184186
"1.3.39.197A",1,3,"39","197A",-16.3614223417289,-71.5470105240802
"1.3.39.209A",1,3,"39","209A",-16.3610757046217,-71.5462099355629
"1.3.39.237A",1,3,"39","237A",-16.3608722221411,-71.5452511496058
"1.3.39.27A",1,3,"39","27A",-16.3629041614225,-71.5435992709978
"1.3.39.277A",1,3,"39","277A",-16.3608487879228,-71.5450188182951
"1.3.39.28A",1,3,"39","28A",-16.3630181694503,-71.5436154739357
"1.3.39.390A",1,3,"39","390A",-16.3603933666,-71.5471597333112
"1.3.39.427A",1,3,"39","427A",-16.3597445259556,-71.5463406891243
"1.3.39.437A",1,3,"39","437A",-16.3595240384132,-71.5464227503749
"1.3.39.527A",1,3,"39","527A",-16.3592888003426,-71.5440145017927
"1.3.39.589A",1,3,"39","589A",-16.3583305411194,-71.543274169102
"1.3.39.679A",1,3,"39","679A",-16.3573869499786,-71.5459209217486
"1.3.39.685A",1,3,"39","685A",-16.3569222396207,-71.5458847956399
"1.3.39.705A",1,3,"39","705A",-16.3558643457189,-71.5457117318651
"1.3.39.73A",1,3,"39","73A",-16.3632838459671,-71.5457726545128
"1.3.39.730A",1,3,"39","730A",-16.3570913078121,-71.5450417596191
"1.3.39.745A",1,3,"39","745A",-16.3564063829888,-71.5453295279296
"1.3.39.75A",1,3,"39","75A",-16.3630755271366,-71.5457641928954
"1.3.39.754A",1,3,"39","754A",-16.3568810438961,-71.5444320370838
"1.3.39.78A",1,3,"39","78A",-16.3628509767275,-71.5456076990347
"1.3.39.789A",1,3,"39","789A",-16.3575056703727,-71.543884924656
"1.3.39.825A",1,3,"39","825A",-16.3569607953079,-71.5435060732714
"1.3.39.842A",1,3,"39","842A",-16.3558744344486,-71.5431126414296
"1.3.39.886A",1,3,"39","886A",-16.3555520343859,-71.5439304178446
"1.3.39.888A",1,3,"39","888A",-16.3553864053415,-71.5440523679668
"1.3.39.889A",1,3,"39","889A",-16.3552801241169,-71.5440479203449
"1.3.39.892A",1,3,"39","892A",-16.3549731512251,-71.5440216410622
"1.3.39.90A",1,3,"39","90A",-16.3631323337806,-71.5463492713448
"1.3.39.943A",1,3,"39","943A",-16.3552998626156,-71.5448632022124
"1.3.39.946B",1,3,"39","946B",-16.3554175669421,-71.5450783820207
"1.3.39.946A",1,3,"39","946A",-16.3554175669421,-71.5450783820207
"1.3.39.96A",1,3,"39","96A",-16.3625503259388,-71.5463216166532
"1.3.39.96B",1,3,"39","96B",-16.3625503259388,-71.5463216166532
"1.3.39.99A",1,3,"39","99A",-16.3622429676814,-71.5462949177843
"1.3.40.137A",1,3,"40","137A",-16.353168278233,-71.5449423392219
"1.3.40.172A",1,3,"40","172A",-16.3533543336114,-71.5450961118656
"1.3.40.209A",1,3,"40","209A",-16.3527500363841,-71.5452993954453
"1.3.40.216A",1,3,"40","216A",-16.3524259269674,-71.5448387232875
"1.3.40.225A",1,3,"40","225A",-16.3520929429495,-71.5448256049391
"1.3.40.266A",1,3,"40","266A",-16.3502556745301,-71.5443407661921
"1.3.40.287A",1,3,"40","287A",-16.3485541121587,-71.5435936529256
"1.3.40.295A",1,3,"40","295A",-16.3487658199072,-71.5432847303342
"1.3.40.320B",1,3,"40","320B",-16.348162078908,-71.5442115185994
"1.3.40.320C",1,3,"40","320C",-16.348162078908,-71.5442115185994
"1.3.40.320A",1,3,"40","320A",-16.348162078908,-71.5442115185994
"1.3.40.51A",1,3,"40","51A",-16.3541841871217,-71.5444718719432
"1.3.40.79A",1,3,"40","79A",-16.353637317148,-71.5447657392018
"1.3.43.121A",1,3,"43","121A",-16.3531805038775,-71.5427915768281
"1.3.43.124A",1,3,"43","124A",-16.3529647602481,-71.542813247268
"1.3.43.156A",1,3,"43","156A",-16.3537689043221,-71.5415455444035
"1.3.43.176A",1,3,"43","176A",-16.3534515726051,-71.5412882256865
"1.3.43.194A",1,3,"43","194A",-16.3523833863978,-71.5411588125428
"1.3.43.195A",1,3,"43","195A",-16.3524891581795,-71.5411937565791
"1.3.43.206A",1,3,"43","206A",-16.3520919681272,-71.5433849555642
"1.3.43.219A",1,3,"43","219A",-16.3524371251573,-71.5430532151989
"1.3.43.223B",1,3,"43","223B",-16.3515187158022,-71.5423170504817
"1.3.43.270A",1,3,"43","270A",-16.3512852242235,-71.5414473171189
"1.3.43.286A",1,3,"43","286A",-16.3514487071399,-71.5410807153589
"1.3.43.292A",1,3,"43","292A",-16.3506143864038,-71.5413401926512
"1.3.43.306A",1,3,"43","306A",-16.3504512184761,-71.5409878385296
"1.3.43.306B",1,3,"43","306B",-16.3504512184761,-71.5409878385296
"1.3.43.325A",1,3,"43","325A",-16.3503455544159,-71.5415532041373
"1.3.43.348A",1,3,"43","348A",-16.3494667037182,-71.5421194272824
"1.3.43.435A",1,3,"43","435A",-16.3483935199821,-71.5407422531632
"1.3.43.437A",1,3,"43","437A",-16.3486372749683,-71.5414288910885
"1.3.43.444A",1,3,"43","444A",-16.3482440670183,-71.5417314188992
"1.3.43.448A",1,3,"43","448A",-16.3479702844825,-71.5416983156076
"1.3.43.450A",1,3,"43","450A",-16.3478355238124,-71.541676601171
"1.3.43.453A",1,3,"43","453A",-16.3477483257989,-71.5414216322069
"1.3.43.475A",1,3,"43","475A",-16.3476691798635,-71.542030692389
"1.3.43.524A",1,3,"43","524A",-16.3473887497182,-71.5410272711703
"1.3.43.552A",1,3,"43","552A",-16.3459676622337,-71.5406588540382
"1.3.43.58A",1,3,"43","58A",-16.3538472222222,-71.5427362856027
"1.3.43.608A",1,3,"43","608A",-16.3466563906557,-71.5411829149112
"1.3.43.624A",1,3,"43","624A",-16.3463196691947,-71.5417468507748
"1.3.43.63A",1,3,"43","63A",-16.3542295011953,-71.5425416666666
"1.3.43.643A",1,3,"43","643A",-16.3461178630515,-71.5423855005072
"1.3.43.682A",1,3,"43","682A",-16.3465204033469,-71.5430215319629
"1.3.43.690C",1,3,"43","690C",-16.3472962807473,-71.5431193877478
"1.3.43.690A",1,3,"43","690A",-16.3472962807473,-71.5431193877478
"1.3.43.690D",1,3,"43","690D",-16.3472962807473,-71.5431193877478
"1.3.43.690B",1,3,"43","690B",-16.3472962807473,-71.5431193877478
"1.3.43.691A",1,3,"43","691A",-16.3456817443513,-71.5433030632991
"1.3.43.691C",1,3,"43","691C",-16.3456817443513,-71.5433030632991
"1.3.43.691B",1,3,"43","691B",-16.3456817443513,-71.5433030632991
"1.3.43.754A",1,3,"43","754A",-16.3438037813162,-71.5414879363814
"1.3.43.768A",1,3,"43","768A",-16.3444135941262,-71.5413219233329
"1.3.43.9A",1,3,"43","9A",-16.3540837291209,-71.5416768425039
"1.3.46.28A",1,3,"46","28A",-16.3429694444444,-71.540251596249
"1.3.47.154A",1,3,"47","154A",-16.3414241125437,-71.5429732670139
"1.3.47.25A",1,3,"47","25A",-16.3431027777777,-71.5418357889042
"1.3.47.46A",1,3,"47","46A",-16.3426357021509,-71.5416172379671
"1.3.47.64A",1,3,"47","64A",-16.3423784424434,-71.5425215317028
"1.3.49.298A",1,3,"49","298A",-16.3500563402118,-71.5445872867701
"1.3.50.1B",1,3,"50","1B",-16.3435078580263,-71.5467360841349
"1.3.50.99A",1,3,"50","99A",-16.3420914639954,-71.5470359747152
"1.3.54.119A",1,3,"54","119A",-16.3397853513687,-71.5422513291365
"1.3.54.182A",1,3,"54","182A",-16.3390568896628,-71.5415079274687
"1.3.54.192A",1,3,"54","192A",-16.3391057551107,-71.5407550122072
"1.3.69.257A",1,3,"69","257A",-16.3524346780487,-71.5494452128668
"1.3.69.285A",1,3,"69","285A",-16.3532192939825,-71.5513255139286
"1.3.69.289A",1,3,"69","289A",-16.353299754737,-71.5508583470315
"1.3.69.289B",1,3,"69","289B",-16.353299754737,-71.5508583470315
"1.3.69.297A",1,3,"69","297A",-16.353003119107,-71.5512164802604
"1.3.69.3A",1,3,"69","3A",-16.3615500497957,-71.5511168228321
"1.3.69.3D",1,3,"69","3D",-16.3615500497957,-71.5511168228321
"1.3.69.3E",1,3,"69","3E",-16.3615500497957,-71.5511168228321
"1.3.69.3C",1,3,"69","3C",-16.3615500497957,-71.5511168228321
"1.3.69.3B",1,3,"69","3B",-16.3615500497957,-71.5511168228321
"1.3.69.3F",1,3,"69","3F",-16.3615500497957,-71.5511168228321
"1.3.69.318A",1,3,"69","318A",-16.352373335243,-71.5503863880259
"1.3.69.330A",1,3,"69","330A",-16.3517064540428,-71.5508997351939
"1.3.69.4A",1,3,"69","4A",-16.3589564928255,-71.5529905704448
"1.3.69.402A",1,3,"69","402A",-16.3529643240064,-71.5521757576018
"1.3.69.466A",1,3,"69","466A",-16.3524611301327,-71.5523683322935
"1.3.69.470A",1,3,"69","470A",-16.352474575836,-71.5529525214014
"1.3.69.500A",1,3,"69","500A",-16.3513848655963,-71.5519632839621
"1.3.69.529A",1,3,"69","529A",-16.3509154861304,-71.5525910822555
"1.3.69.59B",1,3,"69","59B",-16.3555400790838,-71.5521157160054
"1.3.69.59A",1,3,"69","59A",-16.3555400790838,-71.5521157160054
"1.3.69.593A",1,3,"69","593A",-16.3508945438348,-71.5511084782569
"1.3.69.596A",1,3,"69","596A",-16.3511794822094,-71.5512371580514
"1.3.69.61A",1,3,"69","61A",-16.3556014658207,-71.5513124387058
"1.3.69.641A",1,3,"69","641A",-16.3513966065242,-71.5505496935589
"1.3.69.685A",1,3,"69","685A",-16.3507137666513,-71.5488748695036
"1.3.69.728A",1,3,"69","728A",-16.3502985509126,-71.5481683806016
"1.3.69.789A",1,3,"69","789A",-16.3506004918812,-71.5491951253657
"1.3.69.792A",1,3,"69","792A",-16.3503308609917,-71.5489738435702
"1.3.69.83A",1,3,"69","83A",-16.3557086531398,-71.5500681444957
"1.3.69.858A",1,3,"69","858A",-16.3500678728185,-71.5499049723989
"1.3.69.892A",1,3,"69","892A",-16.3490316629027,-71.5481007601232
"1.3.69.908A",1,3,"69","908A",-16.3491090634804,-71.5477208946477
"1.3.69.956A",1,3,"69","956A",-16.3490920401054,-71.5475262640895
"1.3.69.97A",1,3,"69","97A",-16.3552838309331,-71.5502253263512
"1.3.70.107A",1,3,"70","107A",-16.3489495812516,-71.5494838070676
"1.3.70.19A",1,3,"70","19A",-16.3488527219246,-71.5488218818712
"1.3.70.205A",1,3,"70","205A",-16.3462336682361,-71.5482476373386
"1.3.70.225A",1,3,"70","225A",-16.3467105933595,-71.5475753529106
"1.3.70.25A",1,3,"70","25A",-16.3492823314589,-71.5492258533968
"1.3.70.356A",1,3,"70","356A",-16.3474476185901,-71.5476936802172
"1.3.70.359A",1,3,"70","359A",-16.3474933323767,-71.547468224688
"1.3.70.360A",1,3,"70","360A",-16.3475512287424,-71.5474110685276
"1.3.70.364A",1,3,"70","364A",-16.3469494288726,-71.5474888451866
"1.3.70.61A",1,3,"70","61A",-16.3491788448311,-71.5499480013855
"1.3.70.71A",1,3,"70","71A",-16.3490679276236,-71.5506628762625
"1.3.71.210A",1,3,"71","210A",-16.3466463108117,-71.5461829208234
"1.3.71.241A",1,3,"71","241A",-16.3452845914441,-71.5461027090012
"1.3.71.304A",1,3,"71","304A",-16.346103712896,-71.547553392093
"1.3.71.357A",1,3,"71","357A",-16.3446657830462,-71.5467713357649
"1.3.71.358A",1,3,"71","358A",-16.3447349554754,-71.546709312526
"1.3.71.471A",1,3,"71","471A",-16.344356810899,-71.5452179547042
"1.3.71.54A",1,3,"71","54A",-16.348259937965,-71.5462414865119
"1.3.71.82A",1,3,"71","82A",-16.3478379773754,-71.5467465904471
"1.3.71.85A",1,3,"71","85A",-16.3478677301677,-71.5463220617311
"1.3.72.29A",1,3,"72","29A",-16.3450807828693,-71.5478474203015
"1.3.72.64A",1,3,"72","64A",-16.3436416144709,-71.5471866887706
"1.3.74.149A",1,3,"74","149A",-16.3512122528086,-71.5537813147212
"1.3.74.16A",1,3,"74","16A",-16.3533675504173,-71.5547190725998
"1.3.74.19A",1,3,"74","19A",-16.3531173749635,-71.5546780056726
"1.3.74.21A",1,3,"74","21A",-16.3529065966029,-71.554665681248
"1.3.74.225A",1,3,"74","225A",-16.3492647007517,-71.5554847668338
"1.3.74.23A",1,3,"74","23A",-16.3527273370639,-71.5546287224411
"1.3.74.405A",1,3,"74","405A",-16.3476936569501,-71.5547464769176
"1.3.74.407B",1,3,"74","407B",-16.3474344041929,-71.5546513172268
"1.3.74.407A",1,3,"74","407A",-16.3474344041929,-71.5546513172268
"1.3.74.9A",1,3,"74","9A",-16.3532128529251,-71.5542119872209
"1.3.74.9B",1,3,"74","9B",-16.3532128529251,-71.5542119872209
"1.3.74.9C",1,3,"74","9C",-16.3532128529251,-71.5542119872209
"1.3.74.99A",1,3,"74","99A",-16.3518186291785,-71.5547774647404
"1.3.75.439A",1,3,"75","439A",-16.3474996462083,-71.553259899162
"1.3.75.452A",1,3,"75","452A",-16.3468471298708,-71.5527572106234
"1.3.75.469A",1,3,"75","469A",-16.3461852332207,-71.5529800804441
"1.3.77.118A",1,3,"77","118A",-16.3481904328939,-71.5517473189525
"1.3.77.25A",1,3,"77","25A",-16.3477251638005,-71.5530045456914
"1.3.77.91A",1,3,"77","91A",-16.3484549775919,-71.5513290814455
"1.4.16.389A",1,4,"16","389A",-16.396008208613,-71.5686212084634
"1.5.10.101A",1,5,"10","101A",-16.4709759813959,-71.4896095893129
