"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.9.16.361A",1,9,"16","361A",-16.4241406963997,-71.8173467936222
"1.9.16.361B",1,9,"16","361B",-16.4241406963997,-71.8173467936222
"1.9.16.364A",1,9,"16","364A",-16.4243797492154,-71.8169816065544
"1.9.16.414A",1,9,"16","414A",-16.4220040676749,-71.8168138201151
"1.9.16.48A",1,9,"16","48A",-16.4253765083199,-71.8220223150791
"1.9.16.481A",1,9,"16","481A",-16.4233339324021,-71.8152999626476
"1.9.16.494A",1,9,"16","494A",-16.4244875284964,-71.8155424325675
"1.9.16.518A",1,9,"16","518A",-16.4235821914816,-71.8147331139347
"1.9.16.579C",1,9,"16","579C",-16.4206157876734,-71.8146103262972
"1.9.16.579E",1,9,"16","579E",-16.4206157876734,-71.8146103262972
"1.9.16.579D",1,9,"16","579D",-16.4206157876734,-71.8146103262972
"1.9.16.579B",1,9,"16","579B",-16.4206157876734,-71.8146103262972
"1.9.16.579A",1,9,"16","579A",-16.4206157876734,-71.8146103262972
"1.9.16.6A",1,9,"16","6A",-16.4268933773297,-71.822712982049
"1.9.16.623A",1,9,"16","623A",-16.4224531876387,-71.8139960066328
"1.9.16.64A",1,9,"16","64A",-16.4232742495513,-71.8216771813882
"1.9.16.657A",1,9,"16","657A",-16.4231162753966,-71.8125215000852
"1.9.16.660A",1,9,"16","660A",-16.4219241276643,-71.8117742454205
"1.9.16.678A",1,9,"16","678A",-16.4220650529664,-71.8116898526597
"1.9.16.689A",1,9,"16","689A",-16.421425699696,-71.809032116782
"1.9.16.712A",1,9,"16","712A",-16.4213876204881,-71.8087459351011
"1.9.16.734A",1,9,"16","734A",-16.4206935482856,-71.808592922046
"1.9.16.792A",1,9,"16","792A",-16.4209299960953,-71.8130780618674
"1.9.16.85A",1,9,"16","85A",-16.4241749872436,-71.8221108103126
"1.9.19.92A",1,9,"19","92A",-16.4216328198139,-71.8541331294156
"1.9.21.73A",1,9,"21","73A",-16.4446168627758,-71.8319371374601
"1.9.22.1A",1,9,"22","1A",-16.4923494825852,-71.8380887086721
"1.9.22.11A",1,9,"22","11A",-16.4935253313248,-71.8373152477062
"1.9.22.240A",1,9,"22","240A",-16.4928980210054,-71.8344646546783
"1.9.22.248A",1,9,"22","248A",-16.4929414130982,-71.8338642689794
"1.9.22.284A",1,9,"22","284A",-16.4943488914999,-71.834956375746
"1.9.22.87A",1,9,"22","87A",-16.4914389769977,-71.8354765122838
"1.9.22A.40A",1,9,"22A","40A",-16.491129540316,-71.8344760538623
"1.9.22A.40B",1,9,"22A","40B",-16.491129540316,-71.8344760538623
"1.9.22A.41A",1,9,"22A","41A",-16.4910659776513,-71.8346543170925
"1.9.23.1018A",1,9,"23","1018A",-16.4962258314002,-71.8444767574194
"1.9.23.1040A",1,9,"23","1040A",-16.494250707559,-71.8453229094329
"1.9.23.1061A",1,9,"23","1061A",-16.4935346125942,-71.8452327827748
"1.9.23.1068A",1,9,"23","1068A",-16.4945151638095,-71.845497792192
"1.9.23.1082A",1,9,"23","1082A",-16.4934354826879,-71.846405958735
"1.9.23.131A",1,9,"23","131A",-16.4924143925033,-71.8393974457226
"1.9.23.165A",1,9,"23","165A",-16.492367707847,-71.8384154251816
"1.9.23.2A",1,9,"23","2A",-16.4930586964472,-71.8457529129817
"1.9.23.256A",1,9,"23","256A",-16.4955025044197,-71.8378957003943
"1.9.23.292A",1,9,"23","292A",-16.4955185512891,-71.8352929235876
"1.9.23.441A",1,9,"23","441A",-16.4988894064553,-71.8356593956891
"1.9.23.471A",1,9,"23","471A",-16.4994455686958,-71.8360105791112
"1.9.23.515A",1,9,"23","515A",-16.4998087287946,-71.8373036561434
"1.9.23.534A",1,9,"23","534A",-16.499634269441,-71.8379225884521
"1.9.23.548A",1,9,"23","548A",-16.4989653336163,-71.8378072145112
"1.9.23.561A",1,9,"23","561A",-16.4987572978358,-71.837747742123
"1.9.23.629A",1,9,"23","629A",-16.497599227903,-71.8381578045605
"1.9.23.76A",1,9,"23","76A",-16.4934744924386,-71.8420910249703
"1.9.23.806A",1,9,"23","806A",-16.4961531553044,-71.8409461569333
"1.9.23.813A",1,9,"23","813A",-16.495756720234,-71.840835126135
"1.9.23.819A",1,9,"23","819A",-16.4959296879943,-71.8413930059325
"1.9.23.884A",1,9,"23","884A",-16.4947862018926,-71.8417052270273
"1.9.23.951A",1,9,"23","951A",-16.4953980471241,-71.8424975086759
"1.9.23.971A",1,9,"23","971A",-16.495963838144,-71.8433187505881
"1.9.23.976A",1,9,"23","976A",-16.4958364415724,-71.8437283551731
"1.9.24.1A",1,9,"24","1A",-16.4965076994227,-71.8431835134999
"1.9.24.108A",1,9,"24","108A",-16.4982845809329,-71.8442202816012
"1.9.24.108B",1,9,"24","108B",-16.4982845809329,-71.8442202816012
"1.9.24.109B",1,9,"24","109B",-16.4984770004353,-71.8444299090429
"1.9.24.109A",1,9,"24","109A",-16.4984770004353,-71.8444299090429
"1.9.24.126B",1,9,"24","126B",-16.4987704927722,-71.8443878492386
"1.9.24.126C",1,9,"24","126C",-16.4987704927722,-71.8443878492386
"1.9.24.126A",1,9,"24","126A",-16.4987704927722,-71.8443878492386
"1.9.24.23A",1,9,"24","23A",-16.4967167217617,-71.8440452175611
"1.9.24.27A",1,9,"24","27A",-16.4966872618468,-71.8445310327821
"1.9.24.33A",1,9,"24","33A",-16.4964535542928,-71.8448587357283
"1.9.24.6A",1,9,"24","6A",-16.4966640622087,-71.8431261100391
"1.9.24.77A",1,9,"24","77A",-16.4974966207025,-71.8449624740082
"1.9.24.79A",1,9,"24","79A",-16.4973818018212,-71.844759573091
"1.9.24.86A",1,9,"24","86A",-16.4974129024187,-71.8441700291693
"1.9.24.89B",1,9,"24","89B",-16.4980525769694,-71.8442861349953
"1.9.24.89A",1,9,"24","89A",-16.4980525769694,-71.8442861349953
"1.9.25.12A",1,9,"25","12A",-16.4966221018872,-71.8453229831067
"1.9.25.24A",1,9,"25","24A",-16.4973305273355,-71.8457423436269
"1.9.25.26A",1,9,"25","26A",-16.4974951893762,-71.8456703935031
"1.9.4.25A",1,9,"4","25A",-16.5058225464336,-71.821536252619
"1.9.4.30G",1,9,"4","30G",-16.5051723613107,-71.8226518907517
"1.9.4.30A",1,9,"4","30A",-16.5051723613107,-71.8226518907517
"1.9.4.30B",1,9,"4","30B",-16.5051723613107,-71.8226518907517
"1.9.4.30C",1,9,"4","30C",-16.5051723613107,-71.8226518907517
"1.9.4.30D",1,9,"4","30D",-16.5051723613107,-71.8226518907517
"1.9.4.30E",1,9,"4","30E",-16.5051723613107,-71.8226518907517
"1.9.4.30F",1,9,"4","30F",-16.5051723613107,-71.8226518907517
"1.9.4.44A",1,9,"4","44A",-16.5040144052807,-71.822585350078
"1.9.4.49A",1,9,"4","49A",-16.5041431828404,-71.8216342507488
"1.9.4.66A",1,9,"4","66A",-16.500342408253,-71.8185862219735
"1.9.4.66B",1,9,"4","66B",-16.500342408253,-71.8185862219735
"1.9.4.66C",1,9,"4","66C",-16.500342408253,-71.8185862219735
"1.9.4.66D",1,9,"4","66D",-16.500342408253,-71.8185862219735
"1.9.4.85A",1,9,"4","85A",-16.5051316686937,-71.8202588520722
"1.9.5.10A",1,9,"5","10A",-16.4950285216958,-71.8169663145952
"1.9.5.2A",1,9,"5","2A",-16.4957140247059,-71.8183848341335
"1.9.6.118A",1,9,"6","118A",-16.4886249448361,-71.8173445446536
"1.9.6.157A",1,9,"6","157A",-16.4874683485777,-71.8174205893274
"1.9.6.21B",1,9,"6","21B",-16.4894149771163,-71.8138410355795
"1.9.6.21A",1,9,"6","21A",-16.4894149771163,-71.8138410355795
"1.9.6.27A",1,9,"6","27A",-16.4903529939189,-71.813311284716
"1.9.6.27B",1,9,"6","27B",-16.4903529939189,-71.813311284716
"1.9.6.49A",1,9,"6","49A",-16.4904872667259,-71.8138138358889
"1.9.6.84A",1,9,"6","84A",-16.489635917979,-71.8151678963368
"1.9.9.161A",1,9,"9","161A",-16.4334177322242,-71.8253033163816
